-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/04/2021 
Location: Latitude  48.2083   Longitude 16.3731 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 372.75 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,QV2M,RH2M,PRECTOTCORR
2021,4,7,96.8,5.41,7.98,3.33,4.65,8.2,10.32,6.58,3.75,2.87,73.56,0.84
2021,4,8,97.77,5.8,8.76,2.6,6.16,8.55,11.53,4.56,6.96,3.11,73.19,0.56
2021,4,9,97.67,4.17,6.3,2.65,3.66,6.57,8.58,4.73,3.85,4.03,69.38,0.0
2021,4,10,97.22,2.7,4.77,0.18,4.6,4.52,8.21,0.34,7.87,5.31,73.62,0.0
2021,4,11,96.96,5.8,8.23,3.89,4.34,8.4,10.49,6.52,3.97,5.86,82.0,0.03
2021,4,12,97.33,5.72,9.42,2.84,6.58,7.75,12.1,4.08,8.02,5.37,83.38,6.35
2021,4,13,97.86,8.05,9.67,6.96,2.71,10.56,12.41,9.31,3.09,3.72,86.94,8.25
2021,4,14,97.8,6.41,8.21,3.82,4.39,9.05,10.72,6.84,3.88,3.66,80.12,2.64
2021,4,15,97.76,5.19,6.85,3.64,3.22,7.56,8.92,6.3,2.62,3.42,77.75,0.25
2021,4,16,97.64,4.18,6.17,2.37,3.8,6.42,7.74,5.09,2.65,3.72,79.0,0.09
2021,4,17,97.46,3.45,4.49,2.21,2.29,5.31,6.21,4.6,1.6,4.27,82.25,0.27
2021,4,18,97.35,3.0,4.3,1.77,2.54,4.41,5.44,3.39,2.05,4.82,85.31,0.98
2021,4,19,97.18,3.5,4.52,2.17,2.35,5.21,5.62,4.31,1.31,5.37,90.69,4.4
2021,4,20,97.01,3.59,4.63,2.45,2.19,5.6,7.32,4.45,2.87,5.49,81.62,1.87
2021,4,21,97.09,2.34,3.88,0.56,3.32,3.79,7.27,0.78,6.48,5.43,70.94,3.1
2021,4,22,97.36,3.85,5.56,2.39,3.18,6.24,7.15,5.1,2.05,5.37,77.19,2.11
2021,4,23,97.96,3.95,5.64,1.51,4.13,6.2,7.45,2.22,5.24,4.15,68.94,0.0
2021,4,24,97.85,1.51,2.85,0.83,2.02,2.25,5.73,0.34,5.39,4.58,64.38,0.0
2021,4,25,97.49,3.94,5.85,1.88,3.98,5.82,7.53,3.41,4.12,4.82,72.5,0.01
2021,4,26,97.33,2.32,3.43,0.18,3.26,3.3,4.87,0.23,4.63,4.27,72.25,0.05
2021,4,27,96.8,3.01,4.61,0.68,3.93,4.51,7.04,0.98,6.05,4.88,79.56,2.78
2021,4,28,96.52,5.25,6.85,3.09,3.77,7.55,8.42,6.09,2.33,5.98,82.31,0.02
2021,4,29,96.25,3.06,4.48,0.55,3.93,4.78,7.03,0.31,6.72,7.63,80.06,1.02
2021,4,30,96.63,3.3,5.52,0.77,4.74,5.34,8.65,1.11,7.54,7.57,80.31,1.34
2021,5,1,96.48,2.98,5.63,0.98,4.66,4.91,7.19,0.62,6.58,8.12,79.5,1.01
2021,5,2,96.44,6.96,11.94,2.95,8.99,9.84,15.65,5.97,9.68,6.47,76.62,5.62
2021,5,3,97.55,4.31,6.11,1.81,4.3,6.18,7.81,2.8,5.02,4.52,68.56,0.03
2021,5,4,96.77,3.79,5.59,2.66,2.93,6.03,7.4,3.52,3.88,5.92,68.88,0.05
2021,5,5,96.23,4.13,9.7,0.14,9.55,6.24,12.33,0.3,12.02,6.23,73.44,3.81
2021,5,6,96.74,4.7,6.52,2.31,4.21,6.78,8.17,4.69,3.48,4.88,71.56,0.12
2021,5,7,96.62,4.88,8.05,2.87,5.19,7.55,10.91,4.88,6.04,5.68,74.38,2.42
2021,5,8,97.59,2.45,4.91,0.1,4.8,4.31,8.4,0.44,7.96,4.33,63.62,0.02
2021,5,9,97.28,5.91,8.27,3.3,4.96,8.41,11.05,4.23,6.83,6.59,67.31,0.0
2021,5,10,96.84,5.11,6.06,3.95,2.12,7.52,9.3,5.55,3.74,8.61,69.31,0.0
2021,5,11,96.54,5.66,8.43,2.28,6.16,8.59,11.1,3.8,7.3,8.73,66.56,0.01
2021,5,12,96.28,3.81,5.88,1.77,4.12,5.68,7.2,3.15,4.05,8.36,83.5,9.68
2021,5,13,95.97,5.56,6.81,3.96,2.85,8.05,9.12,6.59,2.52,7.08,82.5,7.02
2021,5,14,96.37,3.66,5.77,0.36,5.41,5.27,8.51,0.55,7.95,6.77,76.75,1.92
2021,5,15,96.49,2.72,4.87,0.97,3.9,4.13,7.35,1.52,5.84,7.39,77.81,3.47
2021,5,16,96.27,3.61,5.75,1.13,4.62,5.55,7.62,1.53,6.09,7.26,76.06,4.84
2021,5,17,96.18,5.35,7.74,2.19,5.55,7.94,10.17,4.74,5.44,7.2,82.62,9.71
2021,5,18,96.78,5.69,8.18,2.42,5.76,8.45,10.82,5.22,5.6,6.65,76.12,1.47
2021,5,19,96.91,4.48,5.77,2.52,3.24,6.65,8.5,4.99,3.51,6.65,85.25,4.15
2021,5,20,97.36,5.52,7.38,2.84,4.54,7.96,9.46,6.22,3.25,6.16,76.44,1.33
2021,5,21,97.0,3.27,5.68,1.94,3.73,5.23,7.27,3.73,3.54,6.47,68.0,0.03
2021,5,22,96.79,2.7,4.72,1.33,3.4,4.38,6.27,1.45,4.82,6.9,79.06,3.64
2021,5,23,97.25,3.52,7.26,1.12,6.12,5.21,9.24,1.84,7.41,6.65,84.12,14.76
2021,5,24,97.44,5.23,7.91,1.88,6.02,7.31,10.15,3.28,6.88,6.65,79.19,8.29
2021,5,25,97.36,4.56,7.01,1.65,5.36,6.93,9.34,3.35,5.99,6.29,75.25,3.22
2021,5,26,97.42,4.41,7.41,2.46,4.95,6.72,9.37,4.25,5.12,5.74,64.56,0.06
2021,5,27,97.37,3.11,4.23,1.82,2.41,4.98,6.96,3.73,3.23,7.14,83.81,5.6
2021,5,28,97.59,3.9,6.01,2.08,3.93,5.89,7.72,4.12,3.6,6.65,74.69,0.2
2021,5,29,97.68,4.21,6.01,2.48,3.53,6.42,7.84,5.13,2.7,6.41,73.19,0.54
2021,5,30,97.79,4.57,6.13,2.67,3.46,6.85,7.58,5.71,1.86,6.04,74.62,0.96
2021,5,31,97.66,3.67,4.88,2.52,2.34,5.62,6.11,4.59,1.52,6.35,73.56,0.16
2021,6,1,97.52,2.55,3.55,1.39,2.16,3.66,5.06,2.23,2.84,6.29,67.0,0.0
2021,6,2,97.61,3.13,4.84,1.68,3.16,4.68,5.82,2.79,3.03,7.02,65.69,0.0
2021,6,3,97.94,2.44,2.87,1.55,1.31,3.62,5.06,2.4,2.66,7.75,65.31,0.0
2021,6,4,97.9,3.3,4.44,1.99,2.45,5.2,7.09,2.87,4.23,9.34,69.94,0.0
2021,6,5,97.48,1.7,3.09,0.51,2.58,2.88,6.75,0.84,5.91,10.74,71.56,0.0
2021,6,6,97.47,2.24,3.83,0.82,3.01,3.61,5.23,1.09,4.14,10.8,84.81,5.27
2021,6,7,97.51,2.84,3.53,2.15,1.38,4.34,5.54,3.16,2.38,9.58,72.19,0.0
2021,6,8,97.51,2.7,3.34,2.04,1.3,4.1,4.95,3.15,1.8,9.22,66.38,0.0
2021,6,9,97.51,3.77,4.73,2.55,2.17,5.82,7.27,4.2,3.07,9.77,69.75,0.0
2021,6,10,97.52,3.51,4.85,2.07,2.79,5.16,7.23,3.43,3.8,9.34,68.25,0.0
2021,6,11,97.41,3.41,4.74,2.3,2.44,5.41,6.8,4.3,2.5,9.52,75.12,0.0
2021,6,12,97.27,3.89,5.55,3.02,2.54,6.41,9.09,4.67,4.42,11.11,74.5,5.27
2021,6,13,97.76,6.53,8.54,3.53,5.01,9.26,11.04,6.39,4.65,7.51,68.69,0.0
2021,6,14,97.83,3.5,4.76,0.41,4.35,4.85,6.75,0.66,6.09,6.53,63.38,0.0
2021,6,15,97.53,1.61,2.54,0.31,2.23,2.11,3.23,0.43,2.8,7.57,53.56,0.0
2021,6,16,97.4,2.27,2.72,1.33,1.39,3.25,4.75,1.92,2.84,8.79,56.19,0.0
2021,6,17,97.41,3.72,5.36,2.13,3.22,5.84,7.41,3.61,3.8,9.34,55.69,0.0
2021,6,18,97.35,3.96,5.6,2.72,2.88,6.45,7.22,4.97,2.25,10.5,59.88,0.0
2021,6,19,97.17,2.04,2.69,1.17,1.52,3.04,5.28,1.22,4.06,11.47,59.56,0.0
2021,6,20,96.83,3.08,5.0,2.34,2.66,4.99,6.8,2.76,4.03,13.18,66.44,0.0
2021,6,21,96.46,2.05,3.2,1.13,2.07,3.35,6.98,1.47,5.52,13.61,67.12,0.0
2021,6,22,96.66,2.63,5.67,0.34,5.33,3.72,7.34,0.33,7.0,12.94,67.75,0.0
2021,6,23,97.24,2.59,3.76,1.59,2.16,3.61,4.7,1.61,3.08,13.61,75.0,0.0
2021,6,24,97.08,1.48,2.66,0.57,2.09,2.29,4.63,0.24,4.4,13.85,69.94,0.0
2021,6,25,97.21,4.27,7.47,2.12,5.35,5.91,9.59,3.56,6.02,11.41,72.69,5.27
2021,6,26,97.4,3.45,4.22,1.71,2.51,4.75,6.14,3.16,2.98,10.31,69.56,0.0
2021,6,27,97.33,1.32,1.76,0.97,0.8,1.88,3.2,0.93,2.27,10.19,61.56,0.0
2021,6,28,97.19,1.77,2.28,1.26,1.02,2.67,4.23,1.79,2.45,10.8,54.44,0.0
2021,6,29,96.75,2.02,4.18,0.14,4.04,3.25,5.68,0.42,5.26,12.02,60.38,0.0
2021,6,30,96.86,4.57,6.91,2.73,4.18,6.01,9.13,3.16,5.97,9.7,67.06,5.27
2021,7,1,97.06,4.95,6.91,2.56,4.35,7.05,9.02,5.38,3.63,8.06,66.94,0.0
2021,7,2,97.25,5.61,7.29,3.46,3.82,7.79,9.47,5.88,3.59,8.54,73.12,0.56
2021,7,3,97.21,3.8,5.13,1.2,3.94,5.09,7.24,1.75,5.49,8.48,62.06,0.1
2021,7,4,96.85,1.4,1.95,0.47,1.48,2.05,3.48,0.4,3.08,8.79,57.25,0.08
2021,7,5,96.89,2.86,4.58,1.3,3.28,3.94,5.68,1.91,3.78,10.07,65.75,0.38
2021,7,6,96.93,3.67,5.73,1.64,4.09,5.61,7.73,2.4,5.34,9.64,53.19,0.0
2021,7,7,97.22,3.02,4.4,2.01,2.39,4.55,6.98,2.85,4.13,12.02,65.38,0.16
2021,7,8,97.36,2.59,5.99,0.38,5.61,3.86,8.51,0.71,7.79,11.96,61.69,1.08
2021,7,9,97.4,3.98,6.93,0.82,6.11,5.52,8.53,1.37,7.16,10.19,65.62,4.09
2021,7,10,97.51,2.73,4.58,1.69,2.89,3.88,5.91,1.84,4.07,8.48,57.25,0.0
2021,7,11,97.25,1.84,3.29,0.55,2.73,2.55,5.21,0.88,4.34,9.77,62.44,5.84
2021,7,12,96.99,2.66,4.34,0.37,3.97,4.12,6.71,0.23,6.48,10.93,68.06,1.62
2021,7,13,96.53,4.06,7.09,0.54,6.55,5.91,9.46,0.91,8.55,11.78,63.12,3.62
2021,7,14,96.63,2.61,5.09,0.41,4.67,3.93,6.59,0.44,6.15,11.72,65.31,5.28
2021,7,15,96.94,2.66,4.91,0.49,4.42,3.87,6.8,0.16,6.64,9.03,59.62,0.33
2021,7,16,97.14,3.83,5.28,2.65,2.63,5.48,8.27,3.75,4.51,9.89,59.5,0.29
2021,7,17,97.04,4.54,5.66,3.3,2.35,6.52,7.95,5.04,2.91,13.0,78.19,21.72
2021,7,18,97.06,5.39,6.33,4.12,2.21,7.49,8.24,6.59,1.66,13.0,78.88,16.1
2021,7,19,97.19,5.84,7.41,3.55,3.86,8.03,9.23,6.24,2.98,10.13,63.56,1.9
2021,7,20,97.38,4.71,6.24,2.96,3.28,6.63,7.79,5.53,2.26,8.18,62.0,0.32
2021,7,21,97.74,3.55,4.58,2.38,2.2,5.25,6.07,4.34,1.73,7.39,56.44,0.0
2021,7,22,97.69,2.5,3.2,1.25,1.95,3.6,5.42,1.97,3.45,7.45,53.19,0.0
2021,7,23,97.35,1.49,2.38,0.61,1.77,1.92,3.3,0.58,2.73,7.32,46.88,0.01
2021,7,24,96.99,3.59,5.56,1.92,3.64,5.32,6.98,3.48,3.5,9.34,52.62,0.28
2021,7,25,96.74,2.26,4.21,0.67,3.54,3.75,6.17,1.13,5.04,11.84,63.38,6.29
2021,7,26,96.89,2.48,4.22,0.19,4.03,4.09,5.79,0.39,5.4,11.96,64.31,1.46
2021,7,27,97.12,2.58,3.58,0.79,2.79,4.33,5.89,1.16,4.73,11.66,63.94,0.47
2021,7,28,96.89,3.1,6.85,1.85,5.0,4.71,9.12,2.61,6.51,11.96,62.06,5.11
2021,7,29,97.13,2.39,5.23,0.25,4.98,3.42,7.0,0.67,6.33,9.64,55.81,0.23
2021,7,30,96.81,1.49,2.54,0.7,1.84,2.19,3.44,1.1,2.34,10.8,54.31,1.43
2021,7,31,96.72,2.73,4.73,0.93,3.8,4.09,5.8,1.49,4.31,10.93,62.31,4.42
2021,8,1,96.41,4.16,6.84,1.9,4.94,5.79,9.4,3.41,5.99,11.35,77.12,13.26
2021,8,2,97.03,3.27,5.49,1.14,4.35,4.59,7.05,1.72,5.33,8.73,65.69,3.66
2021,8,3,97.16,2.17,3.53,0.42,3.11,3.21,5.12,0.38,4.73,9.09,64.12,11.92
2021,8,4,97.06,2.36,3.33,0.66,2.67,3.44,5.12,0.84,4.28,10.01,77.5,11.85
2021,8,5,96.39,4.02,7.96,0.87,7.09,5.94,10.69,0.95,9.74,10.68,87.5,23.37
2021,8,6,96.49,4.02,5.51,2.37,3.14,6.33,7.37,4.97,2.41,9.58,73.75,1.51
2021,8,7,96.54,4.19,6.73,1.83,4.9,6.55,9.46,2.92,6.54,9.95,61.62,0.02
2021,8,8,97.12,2.88,5.61,0.74,4.87,4.19,8.59,0.84,7.76,9.58,72.25,3.01
2021,8,9,97.63,2.11,4.2,0.53,3.68,3.06,6.49,0.55,5.94,9.09,63.38,0.06
2021,8,10,97.51,2.23,2.87,1.3,1.56,3.45,5.13,1.69,3.45,10.44,61.06,1.89
2021,8,11,97.56,3.28,4.16,1.3,2.85,4.82,6.91,2.19,4.72,10.68,64.31,0.57
2021,8,12,97.78,1.12,2.43,0.11,2.32,1.8,5.3,0.21,5.09,10.44,59.06,0.06
2021,8,13,97.83,1.31,2.45,0.09,2.36,2.25,4.84,0.29,4.55,11.41,62.62,0.79
2021,8,14,97.69,1.93,3.31,0.41,2.91,2.92,5.65,0.55,5.09,12.33,58.38,1.1
2021,8,15,97.2,1.8,2.92,0.86,2.06,3.0,5.16,0.99,4.16,11.96,59.0,0.19
2021,8,16,96.79,2.88,6.16,0.76,5.41,4.38,8.66,0.77,7.88,11.54,66.12,15.43
2021,8,17,97.24,5.29,8.41,2.23,6.18,7.7,11.02,5.13,5.89,7.93,68.06,13.63
2021,8,18,97.37,3.65,5.69,2.04,3.65,5.66,7.27,4.2,3.07,7.81,69.0,0.29
2021,8,19,97.27,2.24,2.95,1.2,1.74,3.52,5.69,1.77,3.93,8.79,66.12,0.15
2021,8,20,97.36,1.54,2.65,0.73,1.91,2.28,3.73,1.07,2.66,9.34,63.69,0.21
2021,8,21,97.58,1.74,2.3,0.86,1.45,2.57,4.33,0.85,3.48,9.4,63.5,0.01
2021,8,22,97.4,1.55,2.41,0.28,2.12,2.53,4.3,0.7,3.61,10.56,70.25,33.16
2021,8,23,97.42,3.74,5.12,2.27,2.84,5.73,6.75,4.72,2.03,10.19,79.19,20.07
2021,8,24,97.57,5.19,7.1,3.6,3.5,7.25,9.28,6.02,3.26,9.03,80.75,2.47
2021,8,25,97.53,3.78,4.85,1.88,2.98,5.42,7.06,3.3,3.77,6.9,71.44,0.03
2021,8,26,96.75,3.78,5.59,2.3,3.29,6.25,7.39,5.05,2.35,7.69,73.75,3.06
2021,8,27,96.92,3.32,4.66,2.14,2.52,5.39,6.03,3.91,2.12,7.51,77.94,2.06
2021,8,28,97.11,2.36,3.17,1.25,1.92,3.97,6.23,2.28,3.94,7.51,76.0,1.67
2021,8,29,97.0,4.14,5.3,2.65,2.66,6.23,6.62,5.33,1.3,7.51,77.88,1.18
2021,8,30,96.99,2.66,4.06,1.31,2.75,4.2,6.63,1.71,4.92,7.81,75.38,1.02
2021,8,31,97.26,5.77,7.56,3.48,4.08,8.36,10.32,5.98,4.34,8.48,78.94,2.86
2021,9,1,97.84,6.37,8.12,3.56,4.55,9.19,10.45,6.95,3.51,7.87,73.0,0.59
2021,9,2,98.12,3.55,4.77,1.02,3.76,5.11,6.85,1.49,5.36,7.93,72.12,0.09
2021,9,3,97.73,1.23,2.3,0.27,2.02,1.59,2.62,0.58,2.04,6.96,57.0,0.0
2021,9,4,97.43,1.12,1.58,0.5,1.08,1.47,1.99,0.73,1.27,6.35,49.69,0.0
2021,9,5,97.76,1.88,2.7,0.89,1.81,2.79,5.37,1.27,4.1,7.08,58.56,0.0
2021,9,6,98.09,1.23,2.12,0.16,1.95,1.66,3.48,0.34,3.15,6.71,58.31,0.0
2021,9,7,98.06,1.84,2.66,0.88,1.79,2.82,5.12,1.23,3.9,6.9,59.19,0.0
2021,9,8,97.85,4.05,6.28,2.29,3.99,6.62,8.64,3.84,4.8,6.35,55.75,0.0
2021,9,9,97.45,4.65,7.53,3.25,4.29,7.84,9.78,5.52,4.26,6.35,54.25,0.0
2021,9,10,97.36,3.44,4.97,2.39,2.58,5.62,7.16,3.69,3.47,6.59,54.81,0.0
2021,9,11,97.41,1.38,2.34,0.38,1.97,2.02,4.39,0.55,3.84,6.84,50.44,0.0
2021,9,12,97.38,1.9,3.21,0.85,2.36,2.98,5.38,1.23,4.15,10.13,74.06,1.72
2021,9,13,97.39,2.02,3.02,0.27,2.74,2.97,5.2,0.37,4.83,9.58,67.88,0.13
2021,9,14,97.39,1.63,2.79,0.1,2.69,2.34,4.51,0.19,4.33,9.09,63.12,0.15
2021,9,15,97.12,1.46,2.57,0.11,2.46,2.12,5.19,0.2,5.0,8.85,56.75,0.01
2021,9,16,97.02,2.5,4.1,0.61,3.49,3.95,6.96,1.03,5.93,11.05,72.19,8.76
2021,9,17,96.96,4.67,6.73,2.62,4.09,6.97,8.75,5.21,3.54,9.22,78.94,9.49
2021,9,18,97.07,3.72,5.61,2.21,3.4,5.97,7.25,4.72,2.53,7.81,76.56,0.59
2021,9,19,97.07,2.77,3.88,2.1,1.77,4.36,5.91,2.23,3.68,7.14,77.25,0.09
2021,9,20,97.44,3.46,5.27,2.04,3.23,4.91,6.41,3.52,2.88,5.55,69.38,0.16
2021,9,21,98.14,2.62,4.02,1.62,2.41,4.04,5.68,2.38,3.3,5.31,69.12,0.03
2021,9,22,98.0,4.98,8.66,2.78,5.88,7.53,11.26,5.48,5.78,6.29,75.94,1.9
2021,9,23,97.6,2.76,3.99,1.48,2.52,4.92,8.19,2.05,6.14,6.59,69.19,0.01
2021,9,24,97.2,5.52,8.59,2.47,6.12,8.58,11.38,4.83,6.55,8.12,73.0,0.02
2021,9,25,97.48,2.08,2.64,0.42,2.21,3.33,4.91,0.7,4.21,7.26,61.5,0.0
2021,9,26,97.47,1.64,2.96,0.07,2.89,2.29,3.58,0.13,3.45,8.3,70.31,0.0
2021,9,27,97.38,2.2,3.44,0.08,3.36,3.43,5.74,0.34,5.4,9.7,87.81,3.01
2021,9,28,97.63,3.7,5.7,1.33,4.38,5.67,7.25,2.4,4.85,9.46,79.81,0.47
2021,9,29,97.62,2.27,4.7,0.63,4.06,3.68,6.98,1.17,5.81,8.24,79.69,0.91
2021,9,30,98.28,3.43,6.2,0.25,5.95,4.97,7.84,0.38,7.46,6.16,67.44,0.96
2021,10,1,98.03,3.7,5.72,0.66,5.05,5.5,8.11,1.12,7.0,5.37,61.5,0.0
2021,10,2,97.53,4.92,6.34,4.01,2.33,7.36,8.15,5.59,2.55,6.59,72.12,0.01
2021,10,3,97.04,5.18,6.52,3.83,2.69,7.6,9.27,6.23,3.04,7.87,75.25,0.01
2021,10,4,97.25,1.71,3.36,0.09,3.27,3.15,6.32,0.62,5.7,8.85,76.06,0.0
2021,10,5,96.98,5.79,9.12,2.48,6.65,8.75,11.95,5.13,6.81,9.4,77.19,0.06
2021,10,6,97.36,2.76,3.96,1.28,2.67,4.1,5.27,2.39,2.88,8.12,86.44,9.43
2021,10,7,97.92,3.36,3.7,2.42,1.28,4.81,5.78,4.05,1.73,7.51,91.12,16.12
2021,10,8,98.25,2.96,3.6,2.02,1.58,4.34,5.22,3.63,1.59,5.98,80.81,0.17
2021,10,9,98.4,2.38,3.0,1.7,1.3,3.53,4.24,2.59,1.66,4.03,68.75,0.0
2021,10,10,98.17,2.2,3.09,1.53,1.56,3.45,5.88,2.52,3.38,4.39,76.94,1.39
2021,10,11,97.77,4.62,6.08,2.88,3.2,6.96,7.65,6.16,1.48,4.52,66.69,0.05
2021,10,12,97.27,4.31,5.98,2.5,3.47,6.8,7.66,5.14,2.52,5.43,81.81,0.94
2021,10,13,97.54,5.05,7.71,3.16,4.55,7.62,9.85,5.33,4.52,4.64,79.19,3.51
2021,10,14,97.99,3.46,4.77,2.21,2.55,5.72,6.71,4.44,2.27,4.7,80.88,0.36
2021,10,15,97.54,2.49,3.7,1.58,2.12,4.02,6.61,2.57,4.03,5.37,73.12,0.12
2021,10,16,97.64,2.9,4.58,0.7,3.88,4.47,6.69,1.04,5.65,5.0,72.81,0.12
2021,10,17,97.73,1.37,2.42,0.71,1.72,1.95,4.32,0.97,3.35,4.58,69.75,0.0
2021,10,18,98.11,2.01,2.82,0.78,2.04,3.04,5.52,1.06,4.46,4.76,70.75,0.01
2021,10,19,98.12,2.21,2.72,1.13,1.59,3.99,5.76,1.4,4.36,5.55,73.81,0.02
2021,10,20,97.3,4.1,7.36,2.59,4.76,6.58,9.55,5.02,4.52,6.96,72.25,0.0
2021,10,21,96.49,4.29,6.38,2.91,3.47,7.54,9.24,6.04,3.2,6.71,72.25,1.5
2021,10,22,97.27,3.95,5.68,2.43,3.26,6.85,9.56,4.18,5.38,5.55,73.06,0.11
2021,10,23,98.14,4.77,6.27,2.49,3.78,7.47,9.79,4.33,5.45,4.15,68.69,0.15
2021,10,24,98.6,3.06,4.98,0.09,4.9,4.91,8.57,0.05,8.52,3.66,68.06,0.0
2021,10,25,98.04,5.8,8.41,4.12,4.28,8.85,10.64,7.3,3.34,3.54,63.69,0.0
2021,10,26,97.88,2.29,3.56,0.8,2.76,3.97,7.14,1.44,5.7,4.52,79.44,0.0
2021,10,27,98.25,2.48,3.5,1.03,2.47,4.02,6.29,0.96,5.32,5.68,84.5,0.08
2021,10,28,97.99,4.54,6.55,2.75,3.8,7.07,8.45,4.9,3.55,4.7,76.5,0.0
2021,10,29,97.55,5.73,7.8,4.72,3.08,8.77,9.84,7.15,2.7,4.27,73.0,0.0
2021,10,30,97.21,6.04,8.38,4.3,4.07,8.74,10.64,7.01,3.63,4.52,77.31,0.0
2021,10,31,97.0,5.65,7.45,4.02,3.44,7.77,9.52,5.07,4.44,5.55,84.56,0.04
2021,11,1,96.16,4.25,7.02,0.7,6.32,5.93,8.67,1.49,7.17,6.35,87.31,3.18
2021,11,2,95.96,3.16,4.91,0.79,4.12,4.8,6.57,1.55,5.02,5.37,92.62,20.85
2021,11,3,96.16,4.87,7.4,2.52,4.88,7.17,9.45,4.38,5.07,6.04,90.25,0.89
2021,11,4,96.05,5.06,7.85,2.76,5.09,7.54,10.92,4.58,6.34,6.41,84.5,1.09
2021,11,5,97.66,3.7,5.74,2.75,2.99,6.42,7.36,5.64,1.72,4.39,82.38,0.03
2021,11,6,98.37,2.51,3.46,0.63,2.83,4.02,6.37,0.84,5.52,4.39,82.88,0.02
2021,11,7,97.55,2.55,3.56,1.33,2.24,4.47,7.24,2.41,4.82,4.09,77.5,0.11
2021,11,8,97.66,3.07,4.49,2.3,2.19,5.27,6.46,4.26,2.21,4.58,83.0,2.15
2021,11,9,98.43,2.96,5.05,1.9,3.15,5.21,8.6,2.2,6.4,4.46,84.69,0.04
2021,11,10,98.31,6.53,8.44,5.44,3.0,8.94,10.67,7.6,3.07,4.46,82.94,0.0
2021,11,11,97.98,3.38,5.43,0.38,5.05,4.3,7.28,0.45,6.84,4.88,90.56,0.22
2021,11,12,97.71,2.18,3.57,0.59,2.98,3.29,6.38,0.73,5.65,4.7,93.0,0.49
2021,11,13,97.31,1.81,3.25,0.53,2.73,2.39,5.33,0.55,4.79,4.58,95.06,0.41
2021,11,14,97.74,1.57,1.85,1.15,0.7,2.12,2.45,1.71,0.73,4.76,95.25,0.75
2021,11,15,98.15,1.75,2.58,0.91,1.66,2.79,4.84,0.95,3.88,4.88,93.5,0.08
2021,11,16,97.95,4.79,7.2,2.84,4.35,7.05,9.22,4.76,4.47,4.52,85.0,0.14
2021,11,17,97.7,2.36,3.67,1.53,2.14,4.13,7.0,2.02,4.98,4.46,89.94,0.24
2021,11,18,98.27,4.24,6.01,3.07,2.95,7.16,7.98,6.47,1.52,4.46,88.0,0.27
2021,11,19,98.2,5.99,8.3,3.35,4.96,9.17,10.7,6.87,3.83,4.94,83.19,0.03
2021,11,20,97.9,4.46,6.78,1.92,4.86,6.54,10.24,3.19,7.05,4.94,85.5,0.05
2021,11,21,96.79,1.4,3.16,0.23,2.92,2.18,4.67,0.41,4.26,4.58,92.69,0.06
2021,11,22,97.28,3.82,4.78,3.05,1.74,5.62,7.28,3.99,3.29,4.46,92.56,1.68
2021,11,23,98.18,3.65,4.7,2.45,2.24,5.56,6.91,4.51,2.41,3.23,82.56,0.18
2021,11,24,97.87,2.88,4.73,0.28,4.45,4.73,7.84,0.45,7.38,3.3,81.69,0.04
2021,11,25,96.62,4.68,6.42,1.6,4.81,6.35,8.39,2.22,6.17,3.72,90.88,0.1
2021,11,26,95.53,3.8,5.7,1.64,4.06,5.45,8.18,2.59,5.59,3.66,94.81,18.52
2021,11,27,95.22,3.05,4.91,1.84,3.07,4.92,6.94,2.8,4.14,3.3,94.38,0.84
2021,11,28,95.09,2.97,4.98,0.27,4.7,4.67,8.03,0.39,7.64,3.23,96.56,10.28
2021,11,29,95.68,5.35,7.01,4.3,2.71,8.41,10.61,7.25,3.37,2.99,93.88,0.28
2021,11,30,96.29,6.79,9.47,4.64,4.82,10.63,13.8,8.76,5.04,3.36,91.31,5.13
2021,12,1,95.97,4.72,8.93,3.04,5.89,8.35,13.41,5.76,7.65,4.15,92.19,2.92
2021,12,2,95.6,2.66,3.87,1.74,2.12,5.16,7.61,3.16,4.45,4.33,94.06,5.89
2021,12,3,96.7,3.79,5.19,2.37,2.82,6.29,8.1,4.42,3.68,3.17,89.81,0.88
