-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2000 through 01/31/2021 
Location: Latitude  39.905   Longitude 116.3914 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 221.57 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2MDEW          MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET          MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS              MERRA-2 Earth Skin Temperature (C) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,PS,WS10M,WS50M,QV2M,RH2M,PRECTOTCORR
2004,8,13,20.99,13.73,17.37,21.27,98.89,2.38,3.45,9.95,67.12,0.15
2004,8,14,22.96,13.73,18.34,23.1,98.87,2.51,3.95,9.95,59.12,0.32
2004,8,15,21.76,12.94,17.35,21.62,98.72,2.14,3.49,9.46,59.5,1.02
2004,8,16,20.88,15.26,18.07,21.68,98.52,1.94,2.93,10.99,71.88,0.04
2004,8,17,22.92,15.01,18.96,23.69,98.42,1.9,2.84,10.86,64.31,0.9
2004,8,18,24.55,14.52,19.54,24.75,98.41,2.09,2.95,10.5,56.38,0.05
2004,8,19,24.68,13.73,19.2,25.1,98.48,2.59,3.99,10.01,53.12,0.0
2004,8,20,22.61,12.18,17.4,22.52,98.64,2.05,3.24,9.03,54.0,0.09
2004,8,21,21.56,14.27,17.91,21.74,98.64,1.62,2.19,10.31,64.25,1.54
2004,8,22,21.18,15.04,18.11,21.94,98.82,2.02,2.88,10.8,69.62,1.49
2004,8,23,22.54,15.54,19.04,23.79,98.72,1.88,2.71,11.23,66.94,0.0
2004,8,24,22.72,17.37,20.04,23.02,98.54,1.87,2.55,12.63,72.69,6.21
2004,8,25,21.33,19.62,20.48,21.44,98.2,2.64,3.8,14.59,90.38,8.11
2004,8,26,22.99,18.9,20.94,23.0,98.03,1.8,2.62,13.98,79.81,0.47
2004,8,27,22.2,20.0,21.1,22.25,98.13,1.77,2.84,14.95,87.81,9.41
2004,8,28,21.25,11.83,16.54,21.45,98.02,4.49,6.8,9.16,60.75,0.45
2004,8,29,21.55,8.9,15.23,21.49,98.19,2.92,4.62,7.32,47.56,0.0
2004,8,30,22.87,9.83,16.35,23.12,97.78,3.63,6.15,7.81,47.94,0.0
2004,8,31,22.66,9.4,16.03,22.97,97.84,4.36,6.73,7.57,46.38,0.0
2004,9,1,23.48,8.76,16.12,23.81,98.17,3.41,5.41,7.26,42.81,0.01
2004,9,2,23.53,10.63,17.08,23.63,98.56,2.48,4.2,8.18,47.38,0.25
2004,9,3,20.25,15.9,18.07,20.39,98.69,2.03,2.89,11.47,76.81,4.43
2004,9,4,23.44,14.99,19.22,24.31,98.5,1.92,3.14,10.86,63.81,0.15
2004,9,5,24.2,10.3,17.25,23.29,98.61,2.09,3.2,8.06,44.75,0.13
2004,9,6,21.25,14.4,17.82,21.25,98.4,2.7,4.38,10.5,67.0,7.73
2004,9,7,20.69,6.31,13.5,20.88,98.51,5.2,8.13,6.1,43.5,0.0
2004,9,8,21.98,5.9,13.94,22.38,98.34,4.31,6.69,5.98,39.62,0.0
2004,9,9,21.15,9.56,15.36,21.64,98.83,3.63,5.33,7.63,51.25,0.01
2004,9,10,20.55,13.25,16.9,21.12,99.49,2.56,3.67,9.58,67.12,0.0
2004,9,11,20.37,11.83,16.1,20.54,99.44,2.03,2.62,8.73,61.88,0.0
2004,9,12,21.28,9.98,15.63,21.56,99.03,2.08,3.18,7.81,54.25,0.0
2004,9,13,21.02,7.95,14.48,20.39,99.17,2.86,4.08,6.84,46.25,0.04
2004,9,14,18.33,13.01,15.67,18.19,98.97,1.73,2.7,9.52,72.5,28.68
2004,9,15,18.8,13.62,16.22,18.93,97.92,4.37,6.16,10.01,74.69,18.76
2004,9,16,19.41,14.69,17.05,19.33,98.5,1.73,2.7,10.68,76.69,0.98
2004,9,17,16.59,7.08,11.83,15.69,99.02,2.38,4.02,6.53,55.88,2.36
2004,9,18,17.04,4.45,10.75,16.57,98.98,4.24,6.44,5.37,47.75,0.0
2004,9,19,16.69,6.67,11.68,16.58,98.94,3.59,5.72,6.35,55.0,0.0
2004,9,20,15.7,3.26,9.48,15.56,99.11,6.1,9.63,4.88,45.81,0.0
2004,9,21,15.84,2.73,9.29,16.29,99.44,3.56,5.46,4.7,45.38,0.0
2004,9,22,17.19,4.83,11.01,16.87,99.01,2.41,3.81,5.49,48.06,0.0
2004,9,23,18.54,8.3,13.42,18.29,98.86,2.83,4.6,7.02,55.25,0.0
2004,9,24,18.55,11.49,15.01,17.86,99.14,2.45,3.89,8.54,64.88,0.0
2004,9,25,18.73,10.89,14.81,18.3,99.35,3.0,4.63,8.24,62.81,0.0
2004,9,26,19.26,10.76,15.01,19.31,99.16,2.48,3.84,8.12,60.56,0.06
2004,9,27,19.31,7.7,13.51,18.48,98.97,2.88,4.32,6.71,53.06,0.18
2004,9,28,18.08,13.39,15.73,17.78,98.85,2.27,3.25,9.83,75.62,0.09
2004,9,29,19.54,15.44,17.49,20.0,98.93,2.37,3.74,11.11,78.88,1.8
2004,9,30,15.06,9.87,12.47,14.5,99.24,4.93,7.93,8.42,73.62,14.9
2004,10,1,9.72,-3.92,2.9,9.8,99.91,6.61,10.06,2.81,39.81,0.0
2004,10,2,10.44,-2.29,4.07,10.21,99.63,3.2,5.05,3.23,46.0,0.0
2004,10,3,13.05,0.96,7.01,13.1,99.4,3.14,5.27,4.15,48.0,0.0
2004,10,4,15.89,4.36,10.12,15.35,99.34,2.95,4.86,5.25,50.44,0.0
2004,10,5,16.95,4.96,10.96,16.38,99.26,3.2,5.42,5.49,49.31,0.0
2004,10,6,17.2,6.33,11.76,16.73,99.05,2.64,4.44,6.1,52.31,0.0
2004,10,7,16.83,8.93,12.88,16.43,98.94,2.04,3.16,7.26,62.31,0.0
2004,10,8,17.57,7.98,12.77,16.92,99.05,2.19,3.34,6.84,59.19,0.0
2004,10,9,17.85,7.37,12.61,16.64,99.22,2.39,3.4,6.53,52.56,0.0
2004,10,10,15.99,9.03,12.51,14.76,99.11,2.43,4.09,7.26,63.81,0.02
2004,10,11,13.3,-2.1,5.6,13.31,99.38,4.94,7.73,3.36,38.06,0.08
2004,10,12,11.6,-3.01,4.3,11.12,99.35,2.85,4.62,3.11,40.5,0.0
2004,10,13,11.05,-2.56,4.25,10.45,99.87,4.09,5.95,3.17,41.62,0.0
2004,10,14,11.44,-2.22,4.61,11.23,99.91,3.62,5.91,3.3,42.88,0.0
2004,10,15,13.98,1.37,7.67,12.92,99.51,3.16,5.08,4.27,46.12,0.0
2004,10,16,14.64,2.4,8.52,13.76,99.96,2.97,4.47,4.58,46.94,0.0
2004,10,17,14.3,3.03,8.66,12.91,99.91,1.83,2.44,4.88,50.19,0.0
2004,10,18,14.42,6.01,10.22,13.81,99.4,2.09,3.23,5.92,60.19,0.0
2004,10,19,14.8,5.07,9.94,14.45,99.37,3.23,5.12,5.62,56.5,0.0
2004,10,20,12.98,7.64,10.3,12.42,99.32,3.3,4.61,6.65,72.06,0.64
2004,10,21,10.27,-4.81,2.73,9.81,99.62,5.76,8.48,2.69,36.44,0.0
2004,10,22,9.15,-5.42,1.87,8.97,99.97,3.96,6.45,2.56,38.88,0.0
2004,10,23,9.91,-1.0,4.46,8.73,99.75,3.53,5.2,3.6,48.81,0.0
2004,10,24,10.68,3.55,7.12,10.38,99.67,1.94,2.97,4.94,66.19,0.0
2004,10,25,7.37,0.25,3.81,7.37,100.63,3.73,5.37,3.91,61.5,1.75
2004,10,26,6.87,-6.35,0.26,6.3,100.54,3.5,5.66,2.32,41.75,0.0
2004,10,27,6.88,-4.81,1.04,6.38,99.81,3.23,5.05,2.69,46.38,0.0
2004,10,28,7.55,-1.5,3.02,6.3,99.62,2.67,3.8,3.48,54.62,0.0
2004,10,29,9.43,2.91,6.17,8.51,99.67,2.54,3.65,4.76,65.81,0.0
2004,10,30,10.7,6.23,8.47,9.94,99.52,1.98,2.79,5.98,75.44,0.02
2004,10,31,11.26,5.64,8.45,10.89,98.99,2.94,4.6,5.8,71.06,11.02
2004,11,1,9.17,0.21,4.69,8.65,99.05,3.6,5.73,3.97,57.12,0.2
2004,11,2,7.93,-2.24,2.84,7.51,99.25,2.55,4.38,3.23,52.38,0.0
2004,11,3,7.66,0.55,4.11,6.29,99.29,2.31,3.16,4.03,62.56,0.0
2004,11,4,7.48,0.74,4.11,6.63,99.16,3.5,5.54,4.15,64.69,0.01
2004,11,5,3.62,-8.31,-2.35,3.63,99.49,3.06,5.19,2.01,43.94,0.0
2004,11,6,3.76,-4.02,-0.13,3.12,99.01,2.25,3.21,2.87,58.38,0.0
2004,11,7,7.59,1.74,4.67,6.92,98.89,2.13,3.54,4.46,68.19,0.0
2004,11,8,8.43,-0.79,3.82,7.79,99.37,3.2,5.15,3.72,56.62,0.0
2004,11,9,7.11,5.05,6.08,6.57,99.24,2.54,3.83,5.55,86.75,7.26
2004,11,10,6.01,-8.78,-1.38,5.67,99.54,6.47,9.52,2.08,36.31,0.08
2004,11,11,0.93,-10.29,-4.68,0.83,100.04,3.41,5.62,1.65,43.5,0.0
2004,11,12,-0.24,-11.48,-5.86,-0.24,100.36,3.16,4.67,1.53,43.88,0.0
2004,11,13,2.93,-4.59,-0.83,2.47,99.62,1.09,1.68,2.69,60.56,0.0
2004,11,14,2.68,-8.12,-2.72,1.45,99.59,4.85,7.55,2.08,50.25,0.0
2004,11,15,3.03,-9.41,-3.19,2.13,99.64,4.44,7.52,1.83,41.62,0.0
2004,11,16,4.64,-6.47,-0.92,3.86,99.52,4.32,7.27,2.32,46.5,0.0
2004,11,17,5.5,-5.75,-0.13,4.33,99.54,3.17,5.25,2.44,47.06,0.0
2004,11,18,5.41,-5.23,0.09,4.05,99.49,3.31,5.38,2.56,49.06,0.0
2004,11,19,4.6,-5.95,-0.68,4.04,99.72,4.8,8.15,2.38,48.12,0.0
2004,11,20,5.19,-5.23,-0.02,4.05,99.94,3.76,5.84,2.56,49.06,0.0
2004,11,21,4.33,-3.54,0.39,3.76,100.11,3.07,5.16,2.93,59.62,0.0
2004,11,22,6.15,-1.81,2.18,5.07,99.73,1.68,2.75,3.36,57.69,0.0
2004,11,23,4.32,-5.37,-0.52,3.44,99.97,2.57,4.3,2.5,52.06,0.0
2004,11,24,1.29,-11.7,-5.2,1.01,101.34,5.5,8.05,1.53,37.94,0.0
2004,11,25,-2.14,-13.94,-8.04,-2.28,101.24,3.34,5.27,1.16,38.31,0.01
2004,11,26,-0.48,-13.57,-7.02,-1.3,99.82,5.09,8.48,1.22,36.56,0.0
2004,11,27,0.98,-11.67,-5.35,-0.22,99.64,5.19,7.82,1.46,38.69,0.0
2004,11,28,-0.08,-9.5,-4.79,-0.83,99.75,3.96,5.76,1.83,51.62,0.0
2004,11,29,-0.32,-9.63,-4.97,-1.81,99.84,2.22,3.18,1.77,52.75,0.0
2004,11,30,0.26,-5.18,-2.46,-1.17,99.94,1.1,1.55,2.62,69.38,0.0
2004,12,1,0.4,-5.24,-2.42,-0.6,100.57,1.86,2.67,2.56,67.62,0.0
2004,12,2,1.17,-0.95,0.12,1.0,100.74,1.31,2.01,3.54,86.06,0.05
2004,12,3,3.57,0.28,1.93,2.51,99.63,1.57,2.66,3.91,80.62,0.38
2004,12,4,2.87,-7.49,-2.31,2.09,99.44,6.63,10.66,2.14,47.44,0.01
2004,12,5,-0.68,-9.16,-4.92,-0.88,99.75,3.33,5.66,1.83,55.25,0.0
2004,12,6,0.89,-9.74,-4.42,-0.42,99.67,5.38,7.91,1.77,45.94,0.0
2004,12,7,0.65,-9.85,-4.6,-1.25,99.61,2.95,4.47,1.77,46.25,0.0
2004,12,8,0.43,-6.95,-3.26,-1.23,99.45,2.18,3.45,2.26,58.69,0.0
2004,12,9,1.39,-5.85,-2.24,0.28,99.26,3.79,6.28,2.5,63.62,0.0
2004,12,10,0.99,-8.81,-3.91,-0.67,100.03,3.02,4.73,1.89,49.19,0.0
2004,12,11,0.64,-7.64,-3.5,-1.31,99.84,2.53,3.92,2.08,54.25,0.0
2004,12,12,-0.89,-10.84,-5.87,-1.27,100.26,3.48,5.58,1.59,47.75,0.0
2004,12,13,-0.77,-7.73,-4.25,-1.6,99.62,1.66,2.29,2.08,59.62,0.0
2004,12,14,0.2,-4.5,-2.15,-0.88,99.34,1.32,1.91,2.75,70.75,0.0
2004,12,15,0.37,-8.43,-4.03,-0.89,99.85,2.52,3.78,1.95,53.5,0.0
2004,12,16,-2.88,-8.57,-5.73,-3.15,100.22,2.77,4.04,1.95,65.69,0.05
2004,12,17,-0.44,-6.24,-3.34,-1.8,99.6,2.14,3.12,2.38,68.69,0.0
2004,12,18,-2.49,-6.59,-4.54,-2.31,99.72,2.9,4.09,2.38,75.06,0.3
2004,12,19,-3.78,-13.46,-8.63,-3.85,99.6,6.22,8.7,1.46,51.12,0.18
2004,12,20,-7.56,-17.64,-12.6,-7.08,100.44,2.46,3.75,0.85,43.81,0.0
2004,12,21,-5.2,-13.99,-9.6,-4.56,100.37,1.12,1.46,1.16,49.0,0.12
2004,12,22,-6.77,-11.96,-9.37,-6.29,100.74,2.83,3.38,1.4,66.44,1.73
2004,12,23,-7.45,-14.3,-10.87,-7.29,100.69,2.55,3.46,1.16,58.69,0.03
2004,12,24,-6.66,-11.03,-8.85,-7.27,100.34,0.81,1.24,1.59,72.69,0.0
2004,12,25,-6.39,-12.08,-9.24,-7.3,100.12,1.95,2.93,1.4,64.5,0.0
2004,12,26,-7.07,-15.38,-11.23,-7.54,100.26,4.13,6.84,1.04,51.25,0.0
2004,12,27,-8.24,-17.64,-12.94,-8.74,100.64,4.66,7.34,0.79,46.0,0.0
2004,12,28,-10.67,-19.57,-15.12,-11.17,100.57,4.12,6.54,0.67,46.5,0.0
2004,12,29,-10.77,-19.52,-15.15,-11.38,100.56,3.23,4.92,0.67,47.25,0.0
2004,12,30,-9.31,-18.83,-14.07,-9.51,100.6,6.62,9.27,0.73,43.5,0.02
2004,12,31,-9.24,-19.19,-14.21,-9.52,100.7,7.2,10.03,0.67,41.81,0.0
2005,1,1,-7.71,-17.56,-12.63,-8.35,99.89,6.14,8.78,0.85,44.44,0.0
2005,1,2,-5.37,-14.03,-9.7,-5.78,98.74,4.48,6.82,1.22,49.81,0.0
2005,1,3,-5.19,-16.86,-11.02,-5.56,99.69,6.7,9.73,0.92,38.44,0.0
2005,1,4,-7.8,-16.92,-12.36,-8.02,100.5,3.04,4.97,0.92,47.94,0.0
2005,1,5,-8.44,-13.17,-10.81,-9.62,99.87,1.66,2.23,1.28,70.19,1.04
2005,1,6,-6.0,-12.83,-9.42,-6.81,99.9,4.99,7.55,1.34,62.12,0.0
2005,1,7,-7.02,-16.1,-11.56,-7.68,100.61,4.89,7.62,0.98,48.0,0.0
2005,1,8,-7.72,-16.94,-12.33,-8.33,100.7,4.44,6.65,0.85,46.56,0.0
2005,1,9,-9.4,-17.5,-13.45,-9.46,100.55,2.84,4.62,0.85,51.25,0.0
2005,1,10,-7.01,-15.79,-11.4,-7.95,100.07,4.21,6.41,0.98,50.44,0.0
2005,1,11,-7.2,-16.87,-12.03,-7.57,100.46,5.28,7.91,0.92,45.19,0.0
2005,1,12,-5.57,-14.68,-10.13,-6.31,100.32,4.64,6.89,1.1,48.25,0.0
2005,1,13,-5.21,-14.56,-9.88,-5.56,100.07,4.23,6.64,1.1,47.62,0.0
2005,1,14,-5.77,-14.74,-10.25,-6.1,99.92,4.51,6.39,1.1,48.69,0.0
2005,1,15,-5.17,-14.07,-9.62,-5.56,99.91,4.41,6.32,1.22,49.56,0.0
2005,1,16,-4.1,-12.86,-8.48,-4.32,99.78,3.58,5.27,1.34,51.06,0.0
2005,1,17,-2.99,-13.1,-8.04,-3.36,99.53,5.42,8.02,1.28,45.56,0.0
2005,1,18,-4.2,-14.13,-9.17,-4.45,99.85,4.7,7.2,1.16,45.94,0.0
2005,1,19,-4.72,-13.92,-9.32,-5.2,100.11,4.58,6.9,1.22,49.31,0.0
2005,1,20,-5.27,-15.17,-10.23,-5.94,100.79,3.1,4.82,1.04,46.56,0.0
2005,1,21,-5.3,-13.42,-9.35,-6.5,100.47,2.46,3.48,1.28,52.62,0.0
2005,1,22,-4.77,-9.99,-7.38,-5.5,99.76,1.92,2.67,1.71,68.69,0.0
2005,1,23,-3.35,-9.24,-6.29,-4.74,99.45,2.74,4.29,1.83,67.56,0.0
2005,1,24,-4.32,-12.87,-8.6,-4.43,99.77,3.14,4.92,1.34,51.81,0.0
2005,1,25,-4.89,-12.25,-8.57,-5.26,99.78,2.26,3.06,1.4,56.38,0.0
2005,1,26,-4.31,-9.5,-6.9,-4.88,99.44,1.58,2.31,1.83,68.81,0.0
2005,1,27,-4.33,-8.7,-6.52,-4.7,99.11,2.21,3.02,1.95,73.31,0.0
2005,1,28,-4.1,-13.54,-8.82,-4.52,98.66,5.66,7.98,1.4,56.69,0.0
2005,1,29,-6.9,-20.0,-13.45,-6.64,99.79,5.88,8.52,0.67,31.81,0.0
2005,1,30,-5.76,-17.37,-11.56,-6.36,99.92,3.51,5.27,0.85,38.19,0.0
2005,1,31,-8.82,-23.34,-16.08,-8.75,99.64,8.96,12.38,0.49,27.19,0.0
2005,2,1,-8.83,-22.3,-15.56,-8.81,99.85,6.8,9.9,0.55,30.12,0.0
2005,2,2,-7.46,-19.98,-13.72,-8.45,99.82,3.7,5.45,0.67,34.69,0.0
2005,2,3,-6.43,-15.37,-10.9,-6.98,99.49,2.7,3.83,1.04,49.12,0.0
2005,2,4,-6.55,-16.78,-11.67,-6.41,99.92,4.43,6.56,0.92,44.25,0.0
2005,2,5,-8.91,-16.75,-12.83,-9.1,100.53,2.61,3.88,0.92,52.44,0.0
2005,2,6,-6.38,-12.4,-9.38,-6.78,100.39,1.98,2.6,1.4,63.62,0.65
2005,2,7,-5.9,-12.47,-9.19,-6.88,100.34,1.98,2.68,1.4,63.0,0.03
2005,2,8,-7.58,-14.6,-11.09,-7.1,100.34,2.44,3.45,1.16,57.69,0.06
2005,2,9,-7.73,-19.38,-13.56,-7.46,100.76,5.23,7.95,0.67,37.94,0.0
2005,2,10,-8.18,-19.24,-13.71,-8.52,100.94,3.08,4.68,0.73,39.81,0.0
2005,2,11,-6.95,-17.17,-12.06,-7.17,100.7,2.97,4.53,0.92,45.75,0.0
2005,2,12,-4.72,-14.2,-9.46,-5.43,100.21,2.3,3.51,1.22,48.94,0.0
2005,2,13,-3.7,-9.19,-6.45,-4.22,99.97,2.75,3.94,1.95,67.81,0.01
2005,2,14,-0.82,-3.47,-2.14,-1.15,99.68,1.77,2.3,2.93,83.19,0.06
2005,2,15,-1.92,-4.42,-3.17,-2.15,99.84,1.91,2.78,2.75,84.0,5.02
2005,2,16,-1.47,-7.39,-4.43,-2.95,99.74,1.91,2.59,2.14,68.06,0.0
2005,2,17,-3.92,-9.03,-6.48,-3.95,100.48,1.91,2.4,1.83,68.5,0.94
2005,2,18,-6.99,-17.45,-12.22,-6.95,100.41,6.5,9.06,0.98,45.75,0.07
2005,2,19,-10.88,-22.24,-16.56,-10.73,100.54,6.77,9.73,0.49,35.75,0.0
2005,2,20,-9.46,-20.2,-14.83,-10.52,100.09,3.49,5.06,0.67,40.62,0.0
2005,2,21,-6.74,-15.75,-11.25,-6.49,99.24,2.76,4.23,1.04,49.25,0.42
2005,2,22,-3.67,-13.24,-8.45,-3.81,98.75,5.41,7.74,1.28,50.44,0.41
2005,2,23,-5.27,-13.1,-9.19,-4.26,99.38,2.52,3.7,1.28,54.56,0.18
2005,2,24,-5.37,-11.56,-8.47,-4.95,99.28,2.67,3.91,1.53,65.69,0.45
2005,2,25,-7.25,-17.64,-12.45,-7.42,100.08,4.5,6.62,0.85,43.56,0.0
2005,2,26,-3.6,-13.86,-8.73,-3.87,100.1,3.49,5.31,1.22,46.31,0.0
2005,2,27,0.62,-11.2,-5.29,-0.13,99.87,3.67,5.42,1.53,42.69,0.0
2005,2,28,-1.92,-9.57,-5.74,-1.56,100.09,3.05,4.08,1.77,55.94,0.05
2005,3,1,-0.92,-8.43,-4.67,-0.33,99.99,3.05,4.87,1.95,61.31,0.57
2005,3,2,-1.05,-12.09,-6.56,-0.44,100.6,4.51,6.68,1.4,43.25,0.0
2005,3,3,-1.51,-11.77,-6.64,-1.07,100.11,3.88,5.41,1.46,44.5,0.05
2005,3,4,-3.15,-16.92,-10.03,-2.43,100.6,6.99,9.41,0.85,31.94,0.0
2005,3,5,-0.47,-12.03,-6.25,-0.51,99.88,3.22,5.01,1.46,41.94,0.0
2005,3,6,3.87,-7.75,-1.94,2.8,99.16,3.21,4.75,2.08,45.94,0.0
2005,3,7,2.94,-9.76,-3.41,3.61,99.55,4.27,6.9,1.77,42.56,0.0
2005,3,8,0.24,-8.91,-4.34,1.14,99.63,3.17,4.51,1.89,55.62,0.0
2005,3,9,-0.65,-6.28,-3.46,0.42,98.71,2.89,3.81,2.38,68.0,0.0
2005,3,10,-0.11,-13.31,-6.71,0.75,99.41,5.85,7.84,1.4,40.25,0.0
2005,3,11,-3.94,-20.54,-12.24,-2.85,100.41,8.2,10.62,0.61,23.62,0.0
2005,3,12,-2.3,-18.74,-10.52,-1.34,100.36,7.36,9.85,0.73,25.5,0.0
2005,3,13,0.98,-15.76,-7.39,0.64,99.64,5.66,7.47,1.04,27.25,0.0
2005,3,14,2.61,-11.49,-4.45,1.58,98.78,2.86,4.1,1.53,35.69,0.0
2005,3,15,4.8,-10.08,-2.63,4.3,98.74,3.77,5.44,1.71,36.38,0.0
2005,3,16,6.03,-9.99,-1.98,5.62,98.87,4.09,6.5,1.77,33.88,0.0
2005,3,17,2.65,-11.97,-4.66,2.73,99.66,7.72,11.12,1.46,33.38,0.0
2005,3,18,2.19,-15.92,-6.86,2.77,100.03,4.75,7.0,1.04,27.31,0.0
2005,3,19,4.55,-12.05,-3.75,4.58,99.28,2.5,3.62,1.46,30.94,0.0
2005,3,20,5.56,-9.89,-2.17,6.45,99.6,4.09,6.28,1.77,34.38,0.0
2005,3,21,5.4,-2.85,1.27,4.73,98.77,2.17,2.98,3.23,56.81,0.0
2005,3,22,7.41,-9.03,-0.81,7.78,99.05,3.8,6.12,1.89,35.5,0.0
2005,3,23,2.46,-14.58,-6.06,2.68,99.52,8.39,11.45,1.16,28.5,0.0
2005,3,24,3.26,-14.2,-5.47,3.96,99.92,5.15,7.53,1.22,27.38,0.0
2005,3,25,10.58,-7.64,1.47,10.45,98.7,4.66,6.75,2.14,32.44,0.0
2005,3,26,8.57,-4.31,2.13,9.04,98.86,3.15,4.45,2.81,41.75,0.0
2005,3,27,12.05,-3.1,4.48,11.9,98.47,3.52,5.07,3.11,40.31,0.0
2005,3,28,8.14,-12.59,-2.23,8.96,99.45,5.28,7.97,1.4,24.5,0.0
2005,3,29,8.76,-11.47,-1.35,9.69,99.49,3.05,5.12,1.53,24.81,0.0
2005,3,30,13.06,-7.78,2.64,13.52,98.62,4.26,6.85,2.14,26.75,0.0
2005,3,31,8.69,-7.06,0.81,9.62,99.22,3.77,5.59,2.26,33.69,0.0
2005,4,1,7.64,-4.58,1.53,8.48,99.23,2.84,3.75,2.75,44.12,0.99
2005,4,2,9.44,-3.47,2.98,10.08,99.26,2.78,4.09,3.05,48.44,0.04
2005,4,3,10.72,-10.31,0.2,12.12,99.39,4.02,6.59,1.71,24.88,0.03
2005,4,4,15.15,-3.03,6.06,14.74,98.06,2.14,3.21,3.11,33.19,0.0
2005,4,5,15.12,-1.13,6.99,13.7,97.62,2.57,3.55,3.66,35.12,0.0
2005,4,6,17.77,-6.39,5.69,17.49,97.23,6.12,8.66,2.75,27.19,0.0
2005,4,7,13.59,-10.27,1.66,14.08,98.72,4.5,6.3,1.77,18.75,0.21
2005,4,8,5.94,1.71,3.83,6.73,99.51,2.62,3.69,4.33,75.19,12.35
2005,4,9,7.08,-6.95,0.06,7.23,98.92,5.84,8.45,2.44,45.69,0.75
2005,4,10,9.32,-9.17,0.08,10.33,99.29,3.16,5.22,1.89,28.44,0.0
2005,4,11,12.57,-4.15,4.21,12.93,98.82,2.7,4.02,2.87,34.19,0.0
2005,4,12,10.68,-8.55,1.06,11.26,99.09,4.16,6.18,2.01,28.06,0.0
2005,4,13,13.55,-7.58,2.99,13.76,98.44,4.88,7.55,2.2,26.62,0.0
2005,4,14,9.29,-13.54,-2.13,10.13,99.4,5.12,7.21,1.28,19.44,0.0
2005,4,15,12.05,-9.02,1.51,12.8,99.19,3.95,5.91,1.89,25.62,0.0
2005,4,16,17.06,-4.88,6.08,17.88,98.46,3.72,6.11,2.69,27.25,0.0
2005,4,17,15.84,1.95,8.9,16.99,98.68,3.26,4.27,4.52,42.62,0.0
2005,4,18,17.24,3.01,10.12,17.57,98.97,3.22,4.23,4.82,44.0,0.22
2005,4,19,12.9,-5.77,3.56,13.62,98.74,6.69,9.52,3.05,33.94,1.49
2005,4,20,9.72,-12.01,-1.14,10.39,98.23,7.62,11.31,1.46,20.38,0.03
2005,4,21,11.37,-12.09,-0.36,12.2,98.41,6.85,10.29,1.46,18.88,0.0
2005,4,22,13.8,-11.06,1.37,15.5,98.88,4.39,6.86,1.59,18.31,0.0
2005,4,23,16.73,-2.17,7.29,17.4,98.44,2.51,3.5,3.42,28.44,0.02
2005,4,24,15.94,-6.02,4.96,17.09,98.64,5.62,8.21,2.5,24.88,0.01
2005,4,25,18.08,-6.7,5.69,18.23,98.34,4.09,5.77,2.32,20.56,0.0
2005,4,26,19.97,-4.48,7.75,19.8,97.58,4.16,6.4,2.81,21.19,0.0
2005,4,27,24.78,-1.91,11.44,25.51,96.95,4.94,7.81,3.42,20.19,0.0
2005,4,28,22.57,-5.15,8.71,24.09,97.43,5.1,7.4,2.75,18.56,0.0
2005,4,29,19.37,-0.37,9.5,20.72,97.62,3.84,5.27,3.97,31.12,0.0
2005,4,30,23.9,0.15,12.03,25.44,97.41,4.76,6.39,4.21,27.06,0.0
2005,5,1,19.05,-15.31,1.87,20.82,98.44,4.59,6.8,1.04,8.5,0.0
2005,5,2,19.3,-9.98,4.66,20.41,98.33,5.1,7.19,1.77,13.88,0.0
2005,5,3,21.32,0.23,10.77,22.64,97.93,3.12,4.38,4.15,25.5,0.0
2005,5,4,22.2,7.12,14.66,24.01,97.81,3.65,4.85,6.59,38.81,0.19
2005,5,5,14.17,-0.71,6.73,14.08,97.91,8.2,11.27,4.21,40.19,10.49
2005,5,6,13.59,-8.4,2.6,15.12,97.9,5.07,7.41,2.08,24.25,0.0
2005,5,7,14.37,-4.99,4.69,15.65,97.5,6.45,9.03,2.81,31.31,0.66
2005,5,8,15.35,-5.05,5.15,16.55,97.9,5.12,7.85,2.69,27.56,0.06
2005,5,9,14.59,-4.25,5.17,16.95,98.33,3.73,5.66,2.81,30.38,0.0
2005,5,10,10.26,1.84,6.05,11.58,98.07,2.88,3.66,4.52,58.19,0.9
2005,5,11,16.61,1.7,9.15,18.28,97.91,3.12,4.56,4.52,47.38,0.0
2005,5,12,17.76,3.12,10.44,19.3,98.22,2.61,3.53,4.88,39.31,0.0
2005,5,13,16.01,7.15,11.58,17.88,98.39,3.01,3.76,6.47,57.5,0.88
2005,5,14,18.08,9.95,14.02,20.02,98.57,2.31,3.07,7.75,62.19,0.02
